 2016-03-26 18:50:49 | [0 0 528.7177 513.11975 0 0 0 31.543549 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:50 | [0 0 528.7177 513.2706 0 0 0 32.46158 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:51 | [0 0 528.7177 513.52216 0 0 0 31.947006 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:52 | [0 0 528.7177 513.81555 0 0 0 33.147858 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:53 | [0 0 528.7177 514.0922 0 0 0 33.973495 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:54 | [0 0 528.7177 514.3857 0 0 0 33.709106 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:55 | [0 0 528.7177 514.6707 0 0 0 31.427383 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:56 | [0 0 528.7177 514.9474 0 0 0 31.966583 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:57 | [0 0 528.7177 515.24084 0 0 0 31.379883 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:58 | [0 0 528.7177 515.5259 0 0 0 32.71373 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:50:59 | [0 0 528.7177 515.80255 0 0 0 31.252594 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:00 | [0 0 528.7177 516.0876 0 0 0 31.821106 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:01 | [0 0 528.7177 516.36896 0 0 0 30.34047 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:02 | [0 0 528.7177 516.6247 0 0 0 31.610413 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:03 | [0 0 528.7177 516.8881 0 0 0 32.4617 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:04 | [0 0 528.7177 517.15936 0 0 0 32.53932 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:05 | [0 0 528.7177 517.41504 0 0 0 32.96631 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:06 | [0 0 528.7177 517.6785 0 0 0 31.350128 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:07 | [0 0 528.7177 517.94196 0 0 0 31.15355 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:08 | [0 0 528.7177 518.20544 0 0 0 33.37773 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:09 | [0 0 528.7177 518.4689 0 0 0 33.459732 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:10 | [0 0 528.7177 518.73236 0 0 0 32.38231 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:11 | [0 0 528.7177 518.99585 0 0 0 34.675034 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:12 | [0 0 528.7177 519.2515 0 0 0 31.631714 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:13 | [0 0 528.7177 519.515 0 0 0 31.68393 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:14 | [0 0 528.7177 519.78625 0 0 0 34.264435 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:15 | [0 0 528.7177 520.04193 0 0 0 33.693222 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:16 | [0 0 528.7177 520.30536 0 0 0 35.361282 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:17 | [0 0 528.7177 520.5766 0 0 0 30.974747 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:18 | [0 0 528.7177 520.83234 0 0 0 32.690414 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:19 | [0 0 528.7177 521.09576 0 0 0 31.278671 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:20 | [0 0 528.7177 521.35144 0 0 0 34.00177 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:21 | [0 0 528.7177 521.6227 0 0 0 35.460938 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:22 | [0 0 528.7177 521.8784 0 0 0 31.575851 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:23 | [0 0 528.7177 522.1496 0 0 0 31.920288 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:24 | [0 0 528.7177 522.4131 0 0 0 30.874542 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:25 | [0 0 528.7177 522.6688 0 0 0 30.35875 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:26 | [0 0 528.7177 522.93225 0 0 0 34.129883 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:27 | [0 0 528.7177 523.18024 0 0 0 33.19551 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:28 | [0 0 528.7177 523.41266 0 0 0 32.623016 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:29 | [0 0 528.7177 523.61694 0 0 0 33.04544 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:30 | [0 0 528.7177 523.78766 0 0 0 33.745926 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:31 | [0 0 528.7177 523.87305 0 0 0 32.934906 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:32 | [0 0 528.7177 523.9513 0 0 0 33.16382 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:33 | [0 0 528.7177 524.0296 0 0 0 33.967377 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:34 | [0 0 528.7177 524.1007 0 0 0 34.512863 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:35 | [0 0 528.7177 524.1221 0 0 0 33.80626 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:36 | [0 0 528.7177 524.1221 0 0 0 33.749664 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:37 | [0 0 528.7177 524.1221 0 0 0 33.679474 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:38 | [0 0 528.7177 524.1221 0 0 0 33.57138 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:39 | [0 0 528.7177 524.1221 0 0 0 33.639694 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:40 | [0 0 528.7177 524.1221 0 0 0 33.80684 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:41 | [0 0 528.7177 524.17896 0 0 0 10.813477 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:42 | [0 0 528.7177 524.17896 0 0 0 2.93927 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:43 | [0 0 528.7177 524.17896 0 0 0 1.2562714 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:44 | [0 0 528.7177 524.17896 0 0 0 1.541275 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:45 | [0 0 528.7177 524.17896 0 0 0 0.69174194 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:46 | [0 0 528.7177 524.17896 0 0 0 0.4246521 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:47 | [0 0 528.7177 524.17896 0 0 0 0.55111694 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:48 | [0 0 528.7177 524.17896 0 0 0 0.62109375 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:49 | [0 0 528.7177 524.17896 0 0 0 0.45469666 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:50 | [0 0 528.7177 524.17896 0 0 0 0.6797638 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:51 | [0 0 528.7177 524.17896 0 0 0 0.40428162 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:52 | [0 0 528.7177 524.17896 0 0 0 0.62971497 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:53 | [0 0 528.7177 524.17896 0 0 0 0.4039917 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:54 | [0 0 528.7177 524.17896 0 0 0 0.765625 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:55 | [0 0 528.7177 524.17896 0 0 0 0.4228058 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:56 | [0 0 528.7177 524.17896 0 0 0 0.6847687 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:57 | [0 0 528.7177 524.17896 0 0 0 0.45513916 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:58 | [0 0 528.7177 524.17896 0 0 0 0.636734 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:51:59 | [0 0 528.7177 524.17896 0 0 0 0.53079224 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:00 | [0 0 528.7177 524.17896 0 0 0 0.59942627 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:01 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:02 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:03 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:04 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:05 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:06 | [0 0 528.7177 524.17896 0 0 0 0.41204834 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:07 | [0 0 528.7177 524.17896 0 0 0 0.12922668 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:08 | [0 0 528.7177 524.17896 0 0 0 0.009613037 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:09 | [0 0 528.7177 524.17896 0 0 0 0.2618103 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:10 | [0 0 528.7177 524.17896 0 0 0 0.1790924 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:11 | [0 0 528.7177 524.17896 0 0 0 0.2924347 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:12 | [0 0 528.7177 524.17896 0 0 0 0.12199402 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:13 | [0 0 528.7177 524.17896 0 0 0 0.33906555 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:14 | [0 0 528.7177 524.17896 0 0 0 0.18353271 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:15 | [0 0 528.7177 524.17896 0 0 0 0.24359131 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:16 | [0 0 528.7177 524.17896 0 0 0 0.22441101 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:17 | [0 0 528.7177 524.17896 0 0 0 0.24505615 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:18 | [0 0 528.7177 524.17896 0 0 0 0.23052979 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:19 | [0 0 528.7177 524.17896 0 0 0 0.14979553 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:20 | [0 0 528.7177 524.17896 0 0 0 0.26045227 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:21 | [0 0 528.7177 524.17896 0 0 0 0.11383057 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:22 | [0 0 528.7177 524.17896 0 0 0 0.23890686 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:23 | [0 0 528.7177 524.17896 0 0 0 0.1559906 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:24 | [0 0 528.7177 524.17896 0 0 0 0.30462646 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:25 | [0 0 528.7177 524.17896 0 0 0 0.18965149 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:26 | [0 0 528.7177 524.17896 0 0 0 0.30039978 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:27 | [0 0 528.7177 524.17896 0 0 0 0.24021912 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:28 | [0 0 528.7177 524.17896 0 0 0 0.24362183 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:29 | [0 0 528.7177 524.17896 0 0 0 0.9755554 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:30 | [0 0 528.7177 524.17896 0 0 0 0.8904114 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:31 | [0 0 528.7177 524.17896 0 0 0 1.9325714 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:32 | [0 0 528.7177 524.17896 0 0 0 1.2402649 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:33 | [0 0 528.7177 524.17896 0 0 0 1.3994904 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:34 | [0 0 528.7177 524.17896 0 0 0 0.91877747 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:35 | [0 0 528.7177 524.17896 0 0 0 0.8200531 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:36 | [0 0 528.7177 524.17896 0 0 0 1.70607 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:37 | [0 0 528.7177 524.17896 0 0 0 0.66903687 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:38 | [0 0 528.7177 524.17896 0 0 0 0.15725708 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:39 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:40 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:41 | [0 0 528.7177 524.17896 0 0 0 0.03416443 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:42 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:43 | [0 0 528.7177 524.17896 0 0 0 0.08087158 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:44 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:45 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:46 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:47 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:48 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:49 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:50 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:51 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:52 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:53 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:54 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:55 | [0 0 528.7177 524.17896 0 0 0 0.053115845 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:56 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:57 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:58 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:52:59 | [0 0 528.7177 524.17896 0 0 0 0.011047363 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:00 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:01 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:02 | [0 0 528.7177 524.17896 0 0 0 0.023727417 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:03 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:04 | [0 0 528.7177 524.17896 0 0 0 0.61839294 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:05 | [0 0 528.7177 524.17896 0 0 0 0.15927124 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:06 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:07 | [0 0 528.7177 524.17896 0 0 0 0.13948059 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:08 | [0 0 528.7177 524.17896 0 0 0 0 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:09 | [0 0 528.7177 524.17896 0 0 0 1.526123 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:10 | [0 0 528.7177 524.17896 0 0 0 4.5813904 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:11 | [0 0 528.7177 524.17896 0 0 0 3.669754 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:12 | [0 0 528.7177 524.17896 0 0 0 3.870819 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:13 | [0 0 528.7177 524.17896 0 0 0 4.023468 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:14 | [0 0 528.7177 524.17896 0 0 0 4.9604187 0.003427468 0 17.1 511.8404 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:15 | [0 0 528.7177 524.17896 0 0 0 3.8053894 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:16 | [0 0 528.7177 524.17896 0 0 0 4.951309 0.004070104 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:17 | [0 0 528.7177 524.17896 0 0 0 3.1883087 0.004643121 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:18 | [0 0 528.7177 524.17896 0 0 0 4.727844 0.00361095 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:19 | [0 0 528.7177 524.17896 0 0 0 3.4252777 0.003441295 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:20 | [0 0 528.7177 524.17896 0 0 0 4.1230164 0.003428264 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:21 | [0 0 528.7177 524.17896 0 0 0 3.9062805 0.004434304 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:22 | [0 0 528.7177 524.17896 0 0 0 5.0322113 0.00435561 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:23 | [0 0 528.7177 524.17896 0 0 0 4.8269043 0.003540568 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:24 | [0 0 528.7177 524.17896 0 0 0 3.648285 0.003435404 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:25 | [0 0 528.7177 524.17896 0 0 0 4.435013 0.003427909 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:26 | [0 0 528.7177 524.17896 0 0 0 3.9799957 0.00342749 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:27 | [0 0 528.7177 524.17896 0 0 0 4.232239 0.003427469 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:28 | [0 0 528.7177 524.17896 0 0 0 3.9800415 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:29 | [0 0 528.7177 524.17896 0 0 0 6.231308 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:30 | [0 0 528.7177 524.17896 0 0 0 3.8321075 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:31 | [0 0 528.7177 524.17896 0 0 0 2.9725647 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:32 | [0 0 528.7177 524.17896 0 0 0 4.518921 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:33 | [0 0 528.7177 524.17896 0 0 0 3.4796295 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:34 | [0 0 528.7177 524.17896 0 0 0 3.7644196 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:35 | [0 0 528.7177 524.17896 0 0 0 3.5332794 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:36 | [0 0 528.7177 524.17896 0 0 0 5.2317047 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:37 | [0 0 528.7177 524.17896 0 0 0 5.36586 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:38 | [0 0 528.7177 524.17896 0 0 0 4.050766 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:39 | [0 0 528.7177 524.17896 0 0 0 4.289917 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:40 | [0 0 528.7177 524.17896 0 0 0 2.5602722 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:41 | [0 0 528.7177 524.17896 0 0 0 3.9611511 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:42 | [0 0 528.7177 524.17896 0 0 0 2.6753387 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:43 | [0 0 528.7177 524.17896 0 0 0 5.301651 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:44 | [0 0 528.7177 524.17896 0 0 0 5.8467255 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:45 | [0 0 528.7177 524.17896 0 0 0 5.13118 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:46 | [0 0 528.7177 524.17896 0 0 0 4.3089905 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:47 | [0 0 528.7177 524.17896 0 0 0 2.9604492 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:48 | [0 0 528.7177 524.17896 0 0 0 3.8008728 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:49 | [0 0 528.7177 524.17896 0 0 0 2.839569 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:50 | [0 0 528.7177 524.17896 0 0 0 4.5455627 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:51 | [0 0 528.7177 524.17896 0 0 0 5.337982 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:52 | [0 0 528.7177 524.17896 0 0 0 4.0823364 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
 2016-03-26 18:53:53 | [0 0 528.7177 524.17896 0 0 0 4.347168 0.003427468 0 18 524.1904 0 0 0 0 0 0 0 0] 
